_id,책ID,책 이름,댓글 아이디,댓글 내용
658e8371c3baaf37b89b3350,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,da****,아직 조금밖에 안 읽었지만 나쁘지 않아요.
658e8372c3baaf37b89b3351,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,am*****,역시는 역시입니다!!
658e8374c3baaf37b89b3352,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,je*****,와닿는 문구가 많아요~ 한 번 더 읽어볼려구요
658e8375c3baaf37b89b3353,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,su*******,중년에들어서면서 인생의 지혜를...얻고있어요
658e8376c3baaf37b89b3354,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,el******,리뷰보고 구매했습니다.\n아직 읽기전인데 기대중입니다.
658e8377c3baaf37b89b3355,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ar*******,친구가 선물해 주어서 읽고 있습니다.\n요즘 제마음에 위로가 되는 책입니다.
658e8378c3baaf37b89b3356,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ja*****,쇼펜하우어의 철학과 사상
658e8379c3baaf37b89b3357,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,su********,최근에 본 책중에 가장 잼있게 읽었다.\n맘에 와닿는 글귀들이 많다.
658e837ac3baaf37b89b3358,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,kk*****,관심 있는 분야 잘 읽형ㆍㄷ
658e837bc3baaf37b89b3359,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,pu********,나혼자산다를 보는순간 읽고싶은 맘이~~\n선물 했네요
658e837ec3baaf37b89b335a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,go******,마흔살이라는 나이와 삶의 방향에 대해 혼자만 시간을 가지고 읽어볼만한 책입니다.
658e837fc3baaf37b89b335b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,qo*******,작가님도 강연장에서 직접 뵙고 인생에 대해 생각을 깊이\n해본 시간이였습이다 차기작도 기대하겠습니다 작가님 화이팅!!!
658e8380c3baaf37b89b335c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,zu********,저자님 싸인받은 책 구매했습니다
658e8381c3baaf37b89b335d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ha******,마흔이라서 읽고있어요~
658e8382c3baaf37b89b335e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,cb*************,마음의 교양과 지식을 쌓을 수 있는 도서 입니다.
658e8383c3baaf37b89b335f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,bb********,살고자 하는 의지는 인간의 본능이다
658e8384c3baaf37b89b3360,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,bb********,살고자 하는 의지는 인간의 본능이다
658e8385c3baaf37b89b3361,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch*****,알고 있는 사실이긴 하지만 다시한번 되새기게\n되요~~!
658e8386c3baaf37b89b3362,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,na*******,이제 곧 마흔이라 인사이트를 얻기 위해...
658e8387c3baaf37b89b3363,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fr******,나를 한번쯤 돌아보게 하네요
658e838bc3baaf37b89b3364,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sw***,다시금 나 자신을 돌아보게 만드는 책
658e838cc3baaf37b89b3365,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,in****,읽어보면 도움이 될꺼 같아요.
658e838dc3baaf37b89b3366,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,kj***,보고 또 보고 있습니다
658e838ec3baaf37b89b3367,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,le****,재미있게 읽었어요 추천합니다
658e838fc3baaf37b89b3368,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,jk*****,좋아요! 추천합니다^^
658e8390c3baaf37b89b3369,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,su*******,공부하는 마음으로 인생을 돌아보며 생각하며 읽는 책
658e8391c3baaf37b89b336a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ho******,지친 일상 속에 나로 돌아가 다시 한번 삶의 방향을 제시해주네요
658e8392c3baaf37b89b336b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,le****,흥미있게 잘 읽었어요
658e8393c3baaf37b89b336c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,hj*****,내용이 가벼워서 술술 읽혀요 입문서로 좋아요
658e8394c3baaf37b89b336d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ca********,인생에 도움이 됩니다
658e8397c3baaf37b89b336e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,c9****,요즘 추천으로 많이 언급되길래 읽어볼려고 샀어요.
658e8398c3baaf37b89b336f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ok****,많이 도움 됩니다~
658e8399c3baaf37b89b3370,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ro********,어려운 내용을 편하게 읽을수 있어 좋습니다.\n나이가 들수록 공감이 갑니다
658e839ac3baaf37b89b3371,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gk*****,연말에 마음의 위기를 잘 이겨내고자 구매했어요. 베스트셀러라 더 기대가 됩니다. 마흔의 삶에 평안함을 주리라 믿어요.
658e839bc3baaf37b89b3372,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,Le*******,베스트셀러는 이유가 있네요~ 추천드려요
658e839dc3baaf37b89b3373,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ka****************,이 리뷰에는 스포일러가 포함되어있습니다.\n보기
658e839ec3baaf37b89b3374,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,xd**************,40대 뿐만 아니라 모든 사람이 읽으면 도움될 책
658e839fc3baaf37b89b3375,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sm*****,선물용으로 재구매 했습니다 추천해요
658e83a0c3baaf37b89b3376,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sm*****,추천받아서 읽어요 잘 읽히고 좋습니다
658e83a1c3baaf37b89b3377,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ji******,쇼펜하우어 오펜하우머 헷갈린다~
658e83a4c3baaf37b89b3378,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,li*****,마흔을 훌쩍 넘기고나니~ 앞으로의 마음가짐을 다지고자 읽습니다.
658e83a5c3baaf37b89b3379,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,we*******,이 리뷰에는 스포일러가 포함되어있습니다.\n보기
658e83a6c3baaf37b89b337a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,er******,좋아요 베스트셀러!
658e83a7c3baaf37b89b337b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,bl********,마흔이 다 되어가니 쇼펜하우어의 철학에 공감할 수 있는 내용이 더 많아지네요.
658e83a8c3baaf37b89b337c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sw******,쇼펜하우어 책 처음 접하는데 요즘 삶이 힘들어 위로받으려고 읽으려고 해요
658e83a9c3baaf37b89b337d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,tl*******,추천합니다 마흔에 읽는 쇼페놔우어 꼭보세요
658e83aac3baaf37b89b337e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,se*****,앞으로의 인생에 대해 깊이 사고하게 되는 책
658e83abc3baaf37b89b337f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,jm********,이 리뷰에는 스포일러가 포함되어있습니다.\n보기
658e83acc3baaf37b89b3380,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mi********,쇼펜하우어에 대한 문턱을 낮춰준 대중서같다.\n어렵지 않은 언어와 적절한 예시로 쇼펜하우어가 강조한 그의 정신을 소개해 준다.\n제목과는 달리(?) 10대 20대 30대 40대 50대등 나이에 상관없이 읽을 수 있는 책 같다.\n어려운 사상 철학서가 아니고 교훈이 되는 좋은 말씀을 쉽게 풀어놓은것 같아서 술술 읽혀서 좋았다.\n\n정신이 풍요로워질수록 공허가 비집고 들어올 공간이 적어진다는 말이 기억에 남는다.
658e83adc3baaf37b89b3381,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ag*****,티비에 소개되어서 찾아봅니다
658e83b0c3baaf37b89b3382,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wn********,다른 인문책들 보단 만족하는 책이였습니다
658e83b1c3baaf37b89b3383,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,dd*****,오랫만에 책읽으려고 샀어요
658e83b3c3baaf37b89b3384,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,j1****,와닿는 내용이 많아요
658e83b4c3baaf37b89b3385,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ca****,"쇼펜하우어의 책은 명불허전이죠,\n읽어부족함이 없을 듯 합니다.\n감사합니다."
658e83b5c3baaf37b89b3386,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,su*******,쇼펜하우어에 관해 알게 된 계기
658e83b6c3baaf37b89b3387,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,do******,좋네요 두고두고 보고 싶어요
658e83b7c3baaf37b89b3388,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sy****,좋은 책 감사히 잘 읽었습니다. 감사합니다.
658e83b8c3baaf37b89b3389,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wn*****,광고에 끌린 마흔살
658e83b9c3baaf37b89b338a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,er*****,쉽게 읽혀지는 책입니다\n고통을 견디며 내가 진정 원하는 삶을 살고 있는지 되돌아보게 만드는 책이네요
658e83bac3baaf37b89b338b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sj******,내용이 좋아요 도움이되요
658e83bdc3baaf37b89b338c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,di****,딱 마흔인 지금 읽기 좋은 책
658e83bec3baaf37b89b338d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,y2***,마음의 위기를 다스리는
658e83bfc3baaf37b89b338e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ha*****,가볍게 읽을만해요.
658e83c0c3baaf37b89b338f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,rm******,다음에 광고가 있더라고요.\n마흔넘도록 결혼 안하면 요즘음 이렇게 삽니다. 하고\n\n광고 봤는데 이 책을 전혀 안 읽고 광고한 것 같아요\n이 책 읽으신분들은\nhttps://v.daum.net/v/f8d5dS8C30 여기 보세요.... 이게 쇼펜하우어가 말하는 고독이라고요? 혼자있음이라고요?????? 이런게 아닌데....\n쇼펜하우어를 무슨 유튜버 강사처럼 저평가되게 쓰셨어요....
658e83c1c3baaf37b89b3390,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,kh*****,최고입니다..재미있어요~~
658e83c2c3baaf37b89b3391,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,js*****,인간관계에 대해 다시 생각하게 되는 좋은책입니다
658e83c3c3baaf37b89b3392,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,yy****,40대이후 삶의 방향을 리뷰할수 있었다
658e83c4c3baaf37b89b3393,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ht******,기대하며 기다리겠습니다.
658e83c5c3baaf37b89b3394,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,by*******,마흔이 넘었어도 마흔에 읽었다고
658e83c6c3baaf37b89b3395,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,cr*******,제목부터 와 닿는 철학책…\n마흔을 넘어가는 지금 마음을 단단하게 해주는 책이네
658e83cac3baaf37b89b3396,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ki********,마흔이 갓 넘은 나이입니다.\n마흔이 아니여도 도움이 될만한 책입니다 .
658e83cbc3baaf37b89b3397,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ah***,천천히 곱씹으며 보게 됩니다.
658e83ccc3baaf37b89b3398,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,be*****,와닿는 문장이 많아요. 삶에 대한 깊은 고찰을 엿볼 수 있습니다.
658e83cdc3baaf37b89b3399,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,nr****,매일 한 챕처 정도 읽는데 제 인생에 대해서 생각할 수 있는 좋은 기회라고 생각합니다
658e83cec3baaf37b89b339a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,op****,왜 철학자들의 고민을 읽어보고 생각하게 되는책 도움됩니다
658e83cfc3baaf37b89b339b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch********,책이 좋아요. 잘읽히네요.
658e83d0c3baaf37b89b339c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ke*****,유명합니다 좋네요
658e83d1c3baaf37b89b339d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,js****,"마흔, 고민이 많은 요즘,\n쇼펜하우어가 답을 줄까요?\n3장 읽었는데 빠져듭니다."
658e83d2c3baaf37b89b339e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wo*******,"방송에 나와서 샀는데, 너무너무 재밌네요"
658e83d3c3baaf37b89b339f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,bl******,40대에게 공감이 크다고 해서 읽기 시작했어요~~
658e83d6c3baaf37b89b33a0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ph*****,머리가 복잡하고 생각이 많아지는 요즘 이제 곧 50인데...\n쇼펜하우어 책을 읽어봐야 겠다 싶었다.\n복잡하지 않게 읽고 싶어 이 책을 선책하게 되었는데\n읽고난 후 좀 더 심도있는 쇼펜하우어의 책을 읽어 보고 싶어 졌다.
658e83d7c3baaf37b89b33a1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sm***,아직 마흔은 안 됐지만 젊은 저도 읽고 부모님도 읽으시며 인생에 대해서 생각해보고 배울 수 있는 책이었습니다.
658e83d8c3baaf37b89b33a2,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sj******,내용이 좋습니다 추천이요
658e83d9c3baaf37b89b33a3,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ro******,술술 잘 읽힙니다.
658e83dac3baaf37b89b33a4,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,yo******,여기 출판사에서 나온 니체도 잘 봤는데 쇼펜하우어가 좀 더 저에게 와닿는 말이 많았어요. 좀 더 직설적이고 비판적인 내용이 인상깊었답니다. 두권모두 소장하고 오래 보고 싶어요.
658e83dcc3baaf37b89b33a5,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,pa******,"정말 좋은 글 잘 읽었습니다 술술 읽혀요,\n책을 보고 제가 어떻게 지내고 살아야할지 정리했습니다!! 좋아요!"
658e83ddc3baaf37b89b33a6,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,qw*****,너무너무 재미나고 흥미롭네요
658e83dec3baaf37b89b33a7,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ka****,이 책을 읽고 삶을 잘 살아야겠다고 생각했다.
658e83dfc3baaf37b89b33a8,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ju********,배송도삐르고내용도좋아요
658e83e0c3baaf37b89b33a9,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ba******,쉽지만 깊은 내용이에요 두번읽고있어요
658e83e3c3baaf37b89b33aa,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wa******,40대가 읽기좋은 책같습니다 추천드립니다
658e83e4c3baaf37b89b33ab,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ry******,마흔에 읽는 쇼팬하우어.\n또 다른 인생의 지표를 찾아보고자 구매합니다
658e83e5c3baaf37b89b33ac,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,kj*****,철학책을 읽고싶었습니다
658e83e6c3baaf37b89b33ad,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,im****,오늘을 즐겨라.' .
658e83e7c3baaf37b89b33ae,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,an******,새로운 시각으로 쇼펜하우어를 알게되었어요.
658e83e8c3baaf37b89b33af,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,jy*******,생각하기 좋은책이네요. 넘 잘읽어져요
658e83e9c3baaf37b89b33b0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ha****,좋아요 좋아요좋아요
658e83eac3baaf37b89b33b1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mi*****,읽을수록 마음에 와 닿네오ㅡ
658e83ebc3baaf37b89b33b2,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mi******,많은 분들이 추천하고 읽는데에는 다 이유가 있다는...
658e83ecc3baaf37b89b33b3,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,az****,인생을 다시 바라보는
658e83efc3baaf37b89b33b4,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gr***,세상을 바라보는 눈
658e83f1c3baaf37b89b33b5,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ja******,쇼펜하우어를 정말 쉽게 그리고 생각을 담은 책입니다
658e83f2c3baaf37b89b33b6,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,th******,전체적인 맥락은 없지만 단락으로 끊어서 서술한 쇼펜하우어 수품집. 지금 사람들이 왜 이책을 사는지는 알겠다.
658e83f3c3baaf37b89b33b7,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sa****,제목에 이끌려 선택하였지만 술술 흥미롭게 읽어내려갔습니다.
658e83f4c3baaf37b89b33b8,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,bs*****,요동치는 마음을 다스리는데 도움이 됩니다
658e83f5c3baaf37b89b33b9,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gr****,좋은말들이 너무많네요 자주꺼내읽을거 같아요
658e83f6c3baaf37b89b33ba,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ka******,"마흔에 읽는 쇼펜하우어, 잘 읽었습니다."
658e83f7c3baaf37b89b33bb,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,th********,잘 읽어볼게요 조아요
658e83f8c3baaf37b89b33bc,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,xi***,최고예요 최고예요 최고예요
658e83f9c3baaf37b89b33bd,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch*****,읽어보고 싶네요 구매해야겠어요
658e83fcc3baaf37b89b33be,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,rd****,재미있는 책이에요
658e83fdc3baaf37b89b33bf,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ho******,도움이 많이 되는 책입니다ㅏ
658e83fec3baaf37b89b33c0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,du******,저에게 지금 참 도움이 되는 책이네요
658e83ffc3baaf37b89b33c1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ja********,인생을 다시 돌아볼수 있는 책
